EFTA,Snow_depth,Snow_temp,label
2.455378825,-7.35E-22,0.009927368,0
5.686484003,19.4335938,-0.178640747,0
3.044166288,4.1992188,0.011636353,0
0.555067557,0.8789063,0.011499023,0
1.049749842,0.6835938,0.009133911,0
3.330449197,0.09765625,0.010324097,0
7.068255153,-7.35E-22,0.010324097,0
0.628395138,-7.35E-22,0.01,0
3.768784649,-7.35E-22,0.010491943,0
0.543870277,-7.35E-22,0.011315918,0
-0.150312245,-7.35E-22,0.0090271,0
0.397528916,-7.35E-22,0.010308838,0
0.133776723,-7.35E-22,0.010949707,0
0.512298387,-7.35E-22,0.011254883,0
0.919247929,-7.35E-22,0.010095215,0
0.694292894,-7.35E-22,0.01003418,0
0.488837469,-7.35E-22,0.009561157,0
0.258845876,-7.35E-22,0.010263062,0
0.977913321,0.2929688,-0.424993896,0
-0.124619556,27.4414063,-3.464758301,0
2.991645407,32.3242188,-4.536398315,0
6.358966751,29.7851563,-16.12076416,0
4.314083076,28.4179688,-1.44,0
4.823452374,28.515625,-19.26752319,0
7.723477569,32.2265625,-6.905523682,1
7.863158565,32.5195313,-21.15039673,1
1.123808648,48.046875,-0.250753784,1
1.588685722,44.7265625,-0.386343384,1
1.466904392,39.0625,-5.165777588,1
1.170307545,60.7421875,-6.3740448,1
0.882996442,59.1796875,-3.603140259,1
0.547945322,71.3867188,-0.098287964,1
0.674138868,56.0546875,0.011361694,1
0.684973246,17.96875,0.009118652,0
0.591410438,0.2929688,0.011026001,0
0.041414926,-7.35E-22,0.009393311,0
0.243275265,-7.35E-22,0.010964966,0
0.505645311,0.6835938,0.00977478,0
0.339237153,-7.35E-22,0.010369873,0
0.370975109,-7.35E-22,0.01104126,0
0.718490324,-7.35E-22,0.008843994,0
0.45774294,-7.35E-22,0.010186768,0
0.427211034,-7.35E-22,0.009805298,0
0.368945937,-7.35E-22,0.009301758,0
0.55124921,-7.35E-22,0.010842896,0
-0.023672482,-7.35E-22,0.009255981,0
0.507865723,-7.35E-22,0.010568237,0
-0.020509607,-7.35E-22,0.011102295,0
0.371128005,0.390625,0.010797119,0
-0.126582868,-7.35E-22,0.010507202,0
0.231628144,-7.35E-22,0.010018921,0
-0.461476474,0.09765625,-7.51,1
1.102244931,7.8125,-1.725805664,0
-3.940233641,18.6523438,-16.29730835,1
0.770911395,23.828125,-13.76131287,1
-3.294886921,43.0664063,-28.91251221,1
-2.101886921,43.1640625,-8.144979858,1
6.534333333,37.7929688,-2.06,1
7.125333333,47.4609375,-9.690786743,1
3.777333333,28.0273438,-5.512533569,1
5.370333333,37.5976563,-11.88110962,1
1.004595974,-7.35E-22,0.009042358,0
0.795575033,-7.35E-22,0.009988403,0
0.967511807,-7.35E-22,0.010598755,0
0.444604161,-7.35E-22,0.010995483,0
0.161780167,-7.35E-22,0.009881592,0
0.639731849,-7.35E-22,0.010202026,0
0.566921721,-7.35E-22,0.010369873,0
0.645346715,3.125,-0.55,0
0.268868425,11.6210938,-0.91,1
0.389659325,9.2773438,-2.646063232,1
0.278392728,8.3007813,-2.498373413,1
0.791779968,16.3085938,-22.51039734,1
2.809858211,14.1601563,-4.418386841,1
2.137643387,21.6796875,-18.30805054,1
3.67983339,22.5585938,-14.75383606,1
4.983048215,19.8242188,-5.473135376,1
0.214383203,25.390625,-6.34,1
0.23983339,7.2265625,0.009744263,1
0.470295517,0.09765625,0.009820557,0
1.007714814,-7.35E-22,0.009973145,0
0.497451546,-7.35E-22,0.009225464,0
0.701545513,-7.35E-22,0.00953064,0
-0.257703058,-7.35E-22,0.01,0
0.866437801,5.2734375,0.01065979,0
0.013176187,1.7578125,0.009225464,0
0.365717998,-7.35E-22,0.009927368,0
3.033,7.5195313,-10.27249756,0
2.992,16.015625,-2.459967041,1
4.829,23.2421875,-13.18742981,1
5.921,28.7109375,-15.60231628,1
5.911,40.3320313,-10.0410675,1
6.79,54.1992188,-17.35838928,1
6.227,49.5117188,-26.80365601,1
7.387,45.0195313,-8.892080688,1
7.078578103,0.78125,-1.908529663,1
6.041606296,-7.35E-22,0.011575317,0
2.739,-7.35E-22,0.009606934,0
0.909,-7.35E-22,0.010476685,0
0.301957482,-7.35E-22,0.009698486,0
0.407429516,-7.35E-22,0.010812378,0
0.200254041,-7.35E-22,0.008584595,0
-0.130800966,-7.35E-22,0.01065979,0
0.562510852,3.0273438,-0.877844238,0
0.754182771,0.1953125,0.009713745,0
0.903066532,3.125,-5.38,0
0.827720574,9.8632813,-6.841192627,1
1.045166881,15.0390625,-22.18,1
1.152623229,16.5039063,-0.27,1
1.024127311,15.3320313,-5.471395874,1
1.270750214,25.5859375,-24.77324524,1
8.102462696,27.5390625,-10.70348206,1
7.004539852,27.734375,-10.38382568,1
6.120215941,28.515625,-14.45911255,1
6.392053985,23.5351563,-2.597570801,1
3.7938716,18.2617188,-4.249914551,1
1.31389203,4.6875,0.009362793,1
0.033833835,3.0273438,-0.055075073,1
0.129426338,0.1953125,0.010385132,1
0.211359562,-7.35E-22,0.010812378,0
0.291538839,0.2929688,0.010140991,0
0.359928614,-7.35E-22,0.00927124,0
0.374793469,-7.35E-22,0.011651611,0
-0.292312999,-7.35E-22,0.010552979,0
0.741851883,-7.35E-22,0.009042358,0
0.908684095,0.09765625,-3.511679077,0
-0.070256218,3.8085938,0.009591675,0
0.075203024,0.5859375,-1.905432129,1
0.117899022,1.6601563,-5.644308472,1
0.528177681,1.171875,0.009545898,1
2.823304472,14.7460938,-23.32570496,1
2.361304472,20.2148438,-13.03145447,1
2.047093695,4.3945313,0.01,1
0.386612577,0.09765625,-2.425299072,1
4.780440196,0.1953125,0.010186768,0
0.390775952,9.375,0.010812378,0
1.216304472,-7.35E-22,0.011499023,0
0.064135602,-7.35E-22,0.010324097,0
0.309559801,-7.35E-22,0.01,0
0.018808444,-7.35E-22,0.011315918,0
0.647187401,-7.35E-22,0.010308838,0
0.273544786,-7.35E-22,0.011254883,0
1.761541996,-7.35E-22,0.01003418,0
1.5618928,0.09765625,0.010263062,0
0.863963359,12.0117188,-4.46413269,0
1.663599049,9.765625,-0.6,1
8.829299912,12.3046875,-9.465093994,1
6.390889036,5.1757813,0.010140991,1
7.953278908,0.9765625,-0.982183838,1
5.721018472,18.0664063,-2.605093384,1
4.834684437,1.0742188,0.011361694,0
4.085761163,-7.35E-22,0.009118652,0
-0.275991973,-7.35E-22,0.009393311,0
5.025289353,-7.35E-22,0.010964966,0
0.91232398,-7.35E-22,0.010369873,0
0.908626192,-7.35E-22,0.01104126,0
1.52306354,-7.35E-22,0.010186768,0
-0.147498723,-7.35E-22,0.009805298,0
0.859242143,-7.35E-22,0.010842896,0
0.207690696,-7.35E-22,0.009255981,0
0.110253891,-7.35E-22,0.011102295,0
0.329035057,2.9296875,0.010614014,0
0.696632648,1.953125,0.010797119,0
0.633792453,0.09765625,0.009545898,0
0.033735588,-7.35E-22,0.010507202,0
0.036423619,-7.35E-22,0.009896851,0
0.692563061,-7.35E-22,0.010018921,0
5.954458885,-7.35E-22,0.009439087,0
7.35808223,0.1953125,-6.03,0
6.082458885,1.3671875,-1.036871338,0
7.864616929,7.2265625,-1.645727539,0
8.937869365,14.0625,-9.751776123,0
8.528775988,15.234375,-15.01508179,1
8.604869365,15.0390625,-26.51300659,1
7.443348229,21.9726563,-15.00350037,1
8.535458885,29.8828125,-9.297201538,1
9.85918917,31.25,-27.14493408,1
7.997240615,33.6914063,-31.53269043,1
7.51392047,32.5195313,-7.229940796,1
6.923351945,33.3007813,-3.524435425,1
6.938134349,34.5703125,-1.67,1
7.692812856,34.0820313,-15.05516663,1
7.618455169,43.2617188,-9.066763306,1
8.015924186,38.9648438,-1.873358154,1
5.759241289,26.4648438,-7.246908569,1
3.816404065,26.5625,-13.60809937,1
6.609214385,40.7226563,-13.91626587,1
7.057190185,42.2851563,-16.1665863,1
4.770297125,30.2734375,-0.506948853,1
0.838414702,0.09765625,0.01003418,1
4.408389487,0.2929688,0.009591675,0
1.055725402,0.2929688,0.009164429,0
1.052223801,-7.35E-22,0.009042358,0
1.134506982,-7.35E-22,0.009347534,0
1.146562569,-7.35E-22,0.009988403,0
1.253777268,-7.35E-22,0.008782959,0
0.792430564,-7.35E-22,0.010598755,0
0.954407379,-7.35E-22,0.00965271,0
1.124673213,-7.35E-22,0.010995483,0
0.595986158,-7.35E-22,0.0112854,0
0.17813201,-7.35E-22,0.009881592,0
-0.067513037,-7.35E-22,0.01,0
0.040217215,-7.35E-22,0.009240723,0
0.363951013,-7.35E-22,0.010202026,0
0.423737655,-7.35E-22,0.010003662,0
0.684428562,1.5625,0.009820557,0
0.854813456,-7.35E-22,0.009347534,0
1.073690631,-7.35E-22,0.009973145,0
0.897619695,-7.35E-22,0.008920288,0
0.397795357,-7.35E-22,0.009225464,0
0.594338603,-7.35E-22,0.009713745,0
-0.034770983,7.8125,0.01065979,0
0.54673551,4.7851563,0.009393311,0
0.058023622,3.0273438,0.009225464,0
0.780816508,0.09765625,0.009561157,0
0.622818312,-7.35E-22,0.009927368,0
0.287884325,8.203125,-10.61038818,0
0.535203636,9.6679688,-0.552786255,1
0.690294799,9.9609375,-11.84622803,1
2.053814274,16.3085938,-15.59120789,1
7.78857694,16.2109375,-2.011724854,1
8.758041647,14.6484375,-5.012487793,1
7.018181669,19.53125,-12.38371887,1
6.982108216,20.2148438,-21.64494934,1
2.804341205,25.8789063,-9.363882446,1
3.806241353,26.171875,-26.1755127,1
9.317905084,38.28125,-11.12993469,1
9.329510371,51.0742188,-18.73534241,1
7.854646377,49.4140625,-19.8908905,1
5.739161604,47.5585938,-27.25287476,1
8.145208068,46.09375,-23.46745911,1
4.790028467,43.8476563,-9.781729126,1
8.650759448,36.71875,-1.066900635,1
-0.603040846,3.90625,0.009591675,1
3.301995183,0.8789063,-2.621420288,1
-0.073726435,1.171875,0.010446167,1
0.017567637,-7.35E-22,0.011575317,1
0.727827718,-7.35E-22,0.010354614,0
0.957164467,-7.35E-22,0.009606934,0
1.235925289,1.2695313,0.010476685,0
1.294436032,-7.35E-22,0.010476685,0
1.14819997,-7.35E-22,0.010095215,0
0.955175888,-7.35E-22,0.009698486,0
0.894783053,-7.35E-22,0.009988403,0
0.941624195,-7.35E-22,0.010812378,0
0.418707279,-7.35E-22,0.008584595,0
0.510885458,-7.35E-22,0.011697388,0
-0.021685488,-7.35E-22,0.01065979,0
0.225721541,0.5859375,0.010293579,0
0.023273411,3.4179688,-0.559484863,0
0.325796976,5.1757813,0.009454346,0
0.297959831,0.09765625,0.009713745,0
0.477476318,1.171875,-3.358908081,0
0.808547229,3.90625,-6.11,0
0.884935373,5.7617188,-4.526861572,1
1.262589128,5.1757813,-5.193731689,1
0.82444469,9.6679688,-7.323614502,1
0.412045808,13.9648438,-4.144125366,1
0.973341167,16.1132813,-23.58,1
6.471647195,18.2617188,-13.15984192,1
7.158021194,17.6757813,-0.57,1
5.945511858,16.9921875,-10.11464539,1
7.281102397,17.0898438,-5.586630249,1
7.944677412,18.359375,-15.8427948,1
6.175004323,28.4179688,-27.08281555,1
6.494565993,29.9804688,-21.10352173,1
5.850004323,29.3945313,-10.33727112,1
3.342746243,29.0039063,-4.177236938,1
5.900607683,30.3710938,-10.14945068,1
5.679925519,30.3710938,-26.88153687,1
5.320661818,32.7148438,-15.22180786,1
2.094651694,30.7617188,-5.83,1
4.084153383,29.5898438,-3.260656738,1
6.069187197,30.6640625,-8.908621216,1
4.267851291,30.5664063,-6.744055176,1
5.639241332,30.859375,-12.541922,1
4.259207518,20.703125,0.009362793,1
1.270827446,8.1054688,-5.81847229,1
0.922715953,3.90625,-0.432028198,1
5.894979654,1.3671875,-4.633810425,1
-0.722846617,0.2929688,0.010385132,1
1.013854513,-7.35E-22,0.008584595,0
0.378852115,-7.35E-22,0.010812378,0
0.406666104,-7.35E-22,0.011392212,0
0.443521928,0.1953125,0.010140991,0
0.377756185,-7.35E-22,0.010018921,0
0.286126468,-7.35E-22,0.00927124,0
0.347440544,-7.35E-22,0.00953064,0
0.076390577,-7.35E-22,0.011651611,0
0.363932932,-7.35E-22,0.010919189,0
0.105099378,-7.35E-22,0.010552979,0
0.239594031,-7.35E-22,0.010369873,0
0.50970968,-7.35E-22,0.009042358,0
0.360050966,-7.35E-22,0.010324097,0
1.028996155,0.09765625,-3.513632202,1
0.55152937,3.90625,-2.083731079,1
0.187238832,4.3945313,0.009591675,1
0.557209494,1.171875,0.009576416,1
5.758477366,2.0507813,-4.604650879,1
4.749626817,2.4414063,-5.36963501,1
5.794040995,2.5390625,-6.204855347,1
3.686699546,3.125,-0.20557251,1
4.374473676,2.8320313,-0.537329102,1
4.32148136,2.1484375,-0.637258911,1
4.990412322,8.6914063,-6.020300293,1
5.58422125,17.2851563,-24.86281433,1
5.37648136,17.96875,-4.581838989,1
4.979574377,20.0195313,-3.0849823,1
4.468003064,26.3671875,-14.08028259,1
4.604792563,27.6367188,-31.57633057,1
4.30842892,28.6132813,-3.212530518,1
0.438930335,11.71875,-0.9,1
-0.601498351,4.9804688,0.010415649,1
-0.00681113,0.390625,-3.145025635,1
0.606673789,1.171875,-0.394842529,1
0.3051488,0.1953125,0.010186768,1
0.663656718,-7.35E-22,0.01003418,0
0.716872839,8.1054688,0.010812378,0
0.315944552,1.7578125,-0.012670898,0
0.877784354,-7.35E-22,0.011499023,0
0.680031242,-7.35E-22,0.008294678,0
0.877896073,-7.35E-22,0.010324097,0
0.768313895,-7.35E-22,0.009072876,0
0.470450232,-7.35E-22,0.01,0
0.284786811,-7.35E-22,0.011270142,0
0.937256317,-7.35E-22,0.011315918,0
0.448352231,-7.35E-22,0.010079956,0
0.307182254,-7.35E-22,0.010308838,0
-0.173970945,-7.35E-22,0.009332275,0
0.006912392,-7.35E-22,0.011254883,0
0.733343599,-7.35E-22,0.010018921,0
0.814250645,-7.35E-22,0.01003418,0
0.939029278,-7.35E-22,0.010125732,0
1.178635272,0.09765625,0.010263062,0
1.049346873,-7.35E-22,0.009973145,0
0.434159013,2.8320313,-0.352667236,0
0.696303763,15.1367188,-4.353781128,0
0.696726607,15.0390625,-6.242315674,1
1.115257089,14.0625,-1.16,1
4.559983025,14.3554688,-10.41437378,1
3.322556719,18.4570313,-11.09985962,1
3.803265528,19.6289063,-18.87886658,1
2.787682924,27.5390625,0.009988403,1
1.854290791,12.6953125,0.009637451,1
6.371314135,7.8125,-1.513433838,1
3.742545626,20.703125,-3.395529175,1
1.139592752,20.9960938,0.009805298,1
0.276541226,21.1914063,0.011087036,1
0.422782304,1.5625,0.010369873,0
0.268663316,-7.35E-22,0.009118652,0
0.595905557,-7.35E-22,0.011026001,0
0.502605529,0.09765625,0.009835815,0
0.101085992,-7.35E-22,0.010964966,0
0.944107289,0.5859375,0.00977478,0
0.537311279,-7.35E-22,0.009927368,0
0.036323751,-7.35E-22,0.01104126,0
0.310325262,-7.35E-22,0.008843994,0
0.582634075,-7.35E-22,0.010797119,0
0.039557611,-7.35E-22,0.009805298,0
-0.073021006,-7.35E-22,0.009301758,0
0.547300943,-7.35E-22,0.010049438,0
0.242825874,-7.35E-22,0.009255981,0
0.517476084,-7.35E-22,0.010568237,0
0.089402887,-7.35E-22,0.011102295,0
0.351497025,0.9765625,0.010797119,0
-0.156466629,-7.35E-22,0.010507202,0
0.345452172,-7.35E-22,0.010018921,0
1.213127516,0.1953125,-7.12,1
5.77107952,7.2265625,-1.616430664,1
4.673946085,17.3828125,-15.60687866,1
8.081790665,23.2421875,-13.73592224,1
9.116212955,39.453125,-28.71719971,1
6.914346391,39.7460938,-7.615682983,1
4.765212955,36.2304688,-1.93,1
5.858354428,45.3125,-9.283560181,1
3.221776718,26.2695313,-6.367025757,1
4.151776718,37.9882813,-12.76099243,1
0.549910524,-7.35E-22,0.009042358,0
0.437896532,-7.35E-22,0.009988403,0
0.708388983,-7.35E-22,0.010598755,0
0.429744941,-7.35E-22,0.010995483,0
0.084564229,-7.35E-22,0.009881592,0
0.530690154,-7.35E-22,0.010202026,0
0.222662339,-7.35E-22,0.010369873,0
0.321772911,3.6132813,-0.35,0
0.461985358,11.328125,-1.04,1
0.395863937,9.2773438,-2.103094482,1
0.399085987,9.0820313,-1.982748413,1
0.544698899,16.2109375,-22.30238953,1
2.538620456,13.28125,-4.482839966,1
3.579620456,20.9960938,-17.74848022,1
0.669689772,21.484375,-14.791922,1
-0.245749642,18.359375,-5.315908813,1
3.305273877,27.2460938,-6.89,1
4.890250358,11.2304688,0.009744263,1
1.57238899,0.2929688,0.009820557,0
2.905828403,-7.35E-22,0.009973145,0
0.475439891,-7.35E-22,0.009225464,0
-0.019428625,-7.35E-22,0.00953064,0
-0.178134007,-7.35E-22,0.01,0
0.333559668,5.2734375,0.01065979,0
0.462271879,2.0507813,0.009225464,0
0.275088811,-7.35E-22,0.009927368,0
0.808520729,7.8125,-9.486364746,0
6.500394921,15.8203125,-2.285162354,1
4.669556877,21.6796875,-12.50969543,1
8.178471025,38.28125,-9.622122192,1
7.303217761,52.4414063,-17.66014709,1
2.651734037,48.046875,-26.99994507,1
4.803394921,43.9453125,-9.238760376,1
1.778225363,0.6835938,-2.144857788,1
0.4549797,-7.35E-22,0.011575317,1
6.595903595,-7.35E-22,0.009606934,0
0.522463423,-7.35E-22,0.010476685,0
5.643048202,-7.35E-22,0.009698486,0
1.431155475,-7.35E-22,0.010812378,0
0.749384943,-7.35E-22,0.008584595,0
-0.295575246,-7.35E-22,0.01065979,0
0.492855186,4.0039063,-0.799719238,0
0.566354062,0.1953125,0.009713745,0
0.747713378,3.4179688,-5.6,0
5.021109553,9.5703125,-6.976934814,1
4.798109553,15.1367188,-22.81,1
5.363202405,16.6992188,-0.14,1
5.392841684,15.625,-5.379598999,1
5.316841684,26.2695313,-25.65215149,1
6.253841684,27.8320313,-10.16051331,1
6.179027388,27.9296875,-9.371130371,1
7.252120241,29.296875,-14.50012817,1
6.305759519,25.0976563,-2.712805176,1
2.909945223,22.3632813,-5.062414551,1
4.054759519,9.375,0.009362793,1
0.556213093,2.8320313,-0.017965698,1
-1.447333333,0.1953125,0.010385132,1
0.117481339,-7.35E-22,0.010812378,0
0.320394807,0.1953125,0.010140991,0
0.087724945,-7.35E-22,0.00927124,0
0.113486636,-7.35E-22,0.011651611,0
0.297398639,-7.35E-22,0.010552979,0
1.38021753,-7.35E-22,0.009042358,0
1.677762471,0.09765625,-3.572225952,0
0.329148336,3.90625,0.009591675,1
1.387826707,0.9765625,-3.505041504,1
3.361131863,1.953125,-5.869894409,1
7.240140658,1.5625,0.009545898,1
10.60668133,16.2109375,-24.68996277,1
8.13567253,23.3398438,-13.35664978,1
2.90267253,6.3476563,0.01,1
3.28293714,0.09765625,-3.520025635,1
0.305114343,0.1953125,0.010186768,1
0.2932644,9.8632813,0.010812378,0
0.802231613,-7.35E-22,0.011499023,0
1.633021644,-7.35E-22,0.010324097,0
0.004046163,-7.35E-22,0.01,0
0.839378665,-7.35E-22,0.011315918,0
0.457100081,-7.35E-22,0.010308838,0
-0.249264366,-7.35E-22,0.011254883,0
1.541771036,-7.35E-22,0.01003418,0
1.463943886,-7.35E-22,0.010263062,0
1.431827693,11.8164063,-4.11257019,0
5.262278058,9.4726563,-0.36,1
8.661123693,11.71875,-8.098883057,1
8.978942294,6.640625,0.010140991,1
6.870011543,1.4648438,-1.191168213,1
6.946004109,15.8203125,-2.034780884,1
4.306004109,1.171875,0.011361694,1
2.505397099,-7.35E-22,0.009118652,0
0.129667835,-7.35E-22,0.009393311,0
7.823428007,-7.35E-22,0.010964966,0
4.415911386,-7.35E-22,0.010369873,0
3.170104267,-7.35E-22,0.01104126,0
1.196347659,-7.35E-22,0.010186768,0
-0.045825732,-7.35E-22,0.009805298,0
0.622131759,-7.35E-22,0.010842896,0
0.029437033,-7.35E-22,0.009255981,0
0.049837563,-7.35E-22,0.010018921,0
-0.07888395,-7.35E-22,0.009805298,0
0.03316371,-7.35E-22,0.009835815,0
0.202441793,-7.35E-22,0.009301758,0
1.048003841,0.4882813,-0.968969727,1
0.597165207,4.7851563,-1.833929443,0
1.230634343,44.3359375,-18.72383728,1
2.006299041,48.046875,0.010217285,1
1.273284299,51.7578125,-5.541708374,1
1.498256064,29.9804688,-8.797689819,1
0.814361901,3.8085938,0.009698486,0
0.827152596,-7.35E-22,0.00953064,0
1.682332769,-7.35E-22,0.009301758,0
0.890362372,-7.35E-22,0.011254883,0
0.838925738,-7.35E-22,0.010018921,0
0.303908555,-7.35E-22,0.011499023,0
0.008021073,-7.35E-22,0.01,0
0.040300513,-7.35E-22,0.01,0
-0.046594238,8.7890625,-0.846426392,0
0.180335287,11.1328125,-3.485952759,1
0.289523184,4.296875,-5.428045654,1
3.288244086,16.8945313,-10.51,1
3.425582447,18.1640625,-20.75,1
1.320582447,21.1914063,-21.77759399,1
2.265760177,20.2148438,-9.974005127,1
2.471421816,25.9765625,-23.14240112,1
0.360704502,28.90625,-13.53244629,1
0.826115637,23.046875,0.010522461,1
-0.321239823,18.5546875,0.009332275,1
6.467614348,0.9765625,0.011224365,1
8.586614348,-7.35E-22,0.010430908,0
3.277526772,-7.35E-22,0.010476685,0
2.093526772,-7.35E-22,0.010125732,0
0.467818767,-7.35E-22,0.011148071,0
0.056589147,-7.35E-22,0.009561157,0
1.411762801,-7.35E-22,0.009194946,0
0.553674403,5.5664063,0.011422729,0
1.12298334,1.0742188,0.009164429,0
0.269698612,-7.35E-22,0.010522461,0
-0.11270815,3.125,-4.53,1
1.131844915,3.0273438,0.010095215,1
1.573666667,7.2265625,-6.859106445,1
1.723666667,8.1054688,-5.887930298,1
3.028666667,16.796875,-14.34226074,1
7.282138726,22.1679688,-10.91574707,1
3.967666667,23.4375,-9.383535767,1
1.179666667,32.1289063,-18.19716492,1
1.511666667,43.8476563,-18.29,1
3.552666667,45.6054688,-11.18627014,1
5.197839748,26.171875,0.011071777,1
1.685839748,4.9804688,0.010415649,1
1.73151211,0.09765625,0.009820557,0
0.32852877,0.09765625,0.010919189,0
0.17374237,-7.35E-22,0.010079956,0
0.807662527,-7.35E-22,0.01,0
0.055988918,-7.35E-22,0.011315918,0
0.062268556,-7.35E-22,0.009439087,0
1.162382484,-7.35E-22,0.010217285,0
0.502187919,-7.35E-22,0.011682129,0
0.378788119,13.28125,0.010675049,0
0.731049093,0.09765625,0.009683228,0
1.90757973,4.4921875,-5.623297119,1
6.957423175,4.0039063,0.00977478,1
9.704423175,7.5195313,-2.24236145,1
1.704595306,10.2539063,-10.0836853,1
0.386981519,10.7421875,-2.301519775,1
1.260507842,17.6757813,-3.290823364,1
0.316647953,24.7070313,-13.57242432,1
-0.650404833,29.0039063,-11.28093567,1
0.503103941,30.2734375,-6.781729126,1
-0.231001072,31.4453125,-4.627722168,1
7.264423175,23.1445313,-3.106558228,1
1.276423175,3.90625,0.009851074,1
2.049423175,1.3671875,0.009866333,1
-0.123635638,-7.35E-22,0.01,0
-0.186723287,-7.35E-22,0.010446167,0
0.513749801,-7.35E-22,0.009042358,0
0.421256729,-7.35E-22,0.009759521,0
0.096553662,-7.35E-22,0.01003418,0
-0.101651153,0.390625,-0.535681152,0
0.451025183,3.4179688,-1.287802124,0
0.835333333,1.2695313,-5.016256714,1
-1.029666667,3.4179688,-0.349188232,1
1.030333333,3.8085938,0.00953064,1
1.218333333,6.7382813,-4.244772339,1
2.391333333,17.578125,-8.855337524,1
1.721333333,16.5039063,-2.789328003,1
3.267333333,20.0195313,-8.137594604,1
1.886333333,0.2929688,-0.124075317,1
0.688359468,0.09765625,0.010614014,1
0.886905287,-7.35E-22,0.010095215,0
0.890627275,4.1015625,0.010446167,0
1.192659047,-7.35E-22,0.011026001,0
0.78125104,-7.35E-22,0.010568237,0
0.746023631,-7.35E-22,0.010934448,0
0.01104319,-7.35E-22,0.010049438,0
1.173553354,-7.35E-22,0.01003418,0
1.465388029,-7.35E-22,0.010430908,0
-0.062143493,-7.35E-22,0.009713745,0
0.593700122,-7.35E-22,0.010110474,0
2.624322616,16.015625,-2.475332642,0
2.843866564,18.9453125,-0.20947876,1
7.745552378,17.3828125,-2.987203979,1
4.765004613,77.6367188,-29.53121033,1
4.364144252,30.9570313,-0.23152771,1
4.997986958,22.8515625,0.009637451,0
6.520478743,28.3203125,-1.718328857,1
4.651986958,28.515625,0.009805298,0
5.731565394,21.5820313,-0.68036499,1
7.482619784,0.6835938,0.010369873,0
5.084760246,-7.35E-22,0.009240723,0
6.600582648,-7.35E-22,0.009835815,0
2.401146478,2.1484375,0.010934448,0
3.497126596,-7.35E-22,0.009927368,0
0.440817343,-7.35E-22,0.00977478,0
0.603499387,-7.35E-22,0.010797119,0
-0.017610244,-7.35E-22,0.008615112,0
0.083516769,-7.35E-22,0.010049438,0
0.21221869,-7.35E-22,0.010018921,0
0.500358337,0.09765625,0.009881592,0
0.067356306,-7.35E-22,0.009805298,0
0.362595552,-7.35E-22,0.010339355,0
0.163594234,-7.35E-22,0.009835815,0
0.179432082,-7.35E-22,0.009713745,0
0.552841116,-7.35E-22,0.009301758,0
0.436916157,-7.35E-22,0.010339355,0
0.649005797,1.0742188,-2.338110352,0
0.284990011,1.953125,0.010232544,0
0.672897426,8.6914063,-2.671820068,0
0.637392864,21.1914063,-12.57678833,0
0.758174021,24.5117188,-2.64887085,1
1.285337155,40.625,-16.26973572,1
5.038326586,38.8671875,-14.08093872,1
7.118794319,45.5078125,-26.18250122,1
3.66671141,37.5976563,-1.92532959,1
5.438794319,35.4492188,-6.746862793,1
4.85659709,38.4765625,-15.89006653,1
4.013981913,43.75,-1.827841187,1
4.874785579,32.1289063,0.010202026,1
5.339924459,24.609375,-8.147299194,1
4.063659067,24.5117188,-14.11,1
4.873388564,23.2421875,-7.023016357,1
1.611728125,10.15625,0.008920288,1
0.550916613,-7.35E-22,0.008920288,0
0.016871733,0.8789063,0.009591675,0
0.435674038,2.4414063,0.009698486,0
-0.025548552,-7.35E-22,0.009942627,0
0.415609957,-7.35E-22,0.00953064,0
0.009089498,-7.35E-22,0.009561157,0
0.176794669,-7.35E-22,0.009301758,0
0.689243238,-7.35E-22,0.010705566,0
0.314217365,-7.35E-22,0.011254883,0
0.513650323,-7.35E-22,0.01116333,0
0.248825036,-7.35E-22,0.010018921,0
0.51714349,-7.35E-22,0.011499023,0
0.131495268,-7.35E-22,0.01,0
0.171719099,-7.35E-22,0.01,0
0.005870019,-7.35E-22,0.010217285,0
0.561053877,-7.35E-22,0.01,0
0.142828226,2.8320313,-0.04,0
0.515823971,7.03125,-2.426504517,0
0.92960283,8.4960938,-8.935827637,0
0.299860931,10.546875,-5.491812134,0
0.716233004,13.4765625,-8.916281128,0
4.967372481,10.2539063,-8.155584717,0
3.883748042,9.2773438,-0.35513916,1
5.292815388,15.625,-11.15054932,1
4.263529059,18.6523438,-11.99,1
6.411203577,19.2382813,-22.63075867,1
5.624144429,19.4335938,-19.73,1
5.03196871,18.75,-7.44196167,1
4.141002354,20.4101563,-22.99536743,1
2.719845775,22.4609375,-13.47400513,1
4.305532619,27.9296875,-18.35236206,1
6.993281866,27.4414063,-12.06844177,1
3.73337604,28.125,-12.73166504,1
5.640200018,27.1484375,-4.99,1
1.507454329,24.0234375,-1.123266602,1
3.557267364,28.2226563,-6.669500732,1
0.614091694,25.0976563,-2.854925537,1
0.457155814,22.1679688,-0.162527466,1
0.600038452,16.9921875,-8.989385986,1
0.534723746,15.4296875,-0.93994751,1
0.010464636,12.2070313,-0.814215088,1
-0.014766744,0.9765625,0.010430908,0
0.080598756,-7.35E-22,0.008843994,0
0.108324025,-7.35E-22,0.010476685,0
0.085175995,-7.35E-22,0.01003418,0
0.542723079,-7.35E-22,0.010125732,0
0.238832656,-7.35E-22,0.011636353,0
0.134536892,-7.35E-22,0.011148071,0
0.009018822,-7.35E-22,0.010491943,0
